microseries,label,presentation_id,year,series,l1,l2,title,matched_terms
pali_early_buddhism,Пали и ранний буддизм,PRES_dbb04a69cb,2025,Zograf Readings,literature,classical,О понятиях «канон» и «классика» в контексте древнеиндийской литературы,канон
roerich_studies,Рериховедение и Кабинет Ю. Н. Рериха,PRES_a7fa4ac110,2008,Roerich Readings,history,modern,Н.К. Рерих с семьей в Синцзяне в 1926 г,рерих|re:рерих
roerich_studies,Рериховедение и Кабинет Ю. Н. Рериха,PRES_dc9fbd292b,2009,Roerich Readings,history,modern,Востоковед Ю.Н. Рерих: начало пути в науке,юрий_рерих|re:рерих
roerich_studies,Рериховедение и Кабинет Ю. Н. Рериха,PRES_a3fc81f164,2010,Roerich Readings,art_archaeology,modern,Ю.Н. Рерих: монография «Тибетская живопись»,юрий_рерих|re:рерих
roerich_studies,Рериховедение и Кабинет Ю. Н. Рериха,PRES_a775399ae0,2010,Roerich Readings,history,modern,Рерихи во внутренней Монголии в 1935 г,рерих|re:рерих
roerich_studies,Рериховедение и Кабинет Ю. Н. Рериха,PRES_fe7f9d9625,2010,Roerich Readings,linguistics,modern,Юрий Николаевич Рерих — исследователь тибетского языка,юрий_рерих|re:рерих
roerich_studies,Рериховедение и Кабинет Ю. Н. Рериха,PRES_1abd6d361e,2012,Roerich Readings,history,modern,Рерихи в Пекине в 1934—1935 гг,рерих|re:рерих
roerich_studies,Рериховедение и Кабинет Ю. Н. Рериха,PRES_42588a671c,2012,Roerich Readings,religion,modern,Ю. Рерих о роли буддизма в культурном единстве Азии,рерих|re:рерих
roerich_studies,Рериховедение и Кабинет Ю. Н. Рериха,PRES_56a96b450d,2012,Roerich Readings,linguistics,modern,Ю.Н. Рерих — выдающийся лингвист-тибетолог,юрий_рерих|re:рерих
roerich_studies,Рериховедение и Кабинет Ю. Н. Рериха,PRES_60805ae896,2012,Roerich Readings,history,modern,Дом-музей семьи Рерихов в Улан-Баторе,рерих|re:рерих
