thread_root_id,year,thread_subject,primary_topic,list_function,message_count,author_count,reply_count,reply_density
024944,2001,Some questions on Asuras,General scholarly discussion,general discussion,17,8,16,0.9412
029816,2006,historic resolution of Nepal Parliament (posted on behalf of Enrica Garzilli),General scholarly discussion,general discussion,17,8,15,0.8824
046096,2017,Warder Sanskrit Reader,General scholarly discussion,general discussion,17,8,16,0.9412
052023,2020,Metrical inconsistencies and tradition,General scholarly discussion,general discussion,17,8,16,0.9412
053670,2020,vekurañja,General scholarly discussion,general discussion,17,8,16,0.9412
057087,2022,paratva again,General scholarly discussion,general discussion,17,8,16,0.9412
010446,1998,Yiddish translation of Gita (?),Texts and philology,philological discussion,17,7,16,0.9412
012696,1998,Draft transliteration scheme on the Web,General scholarly discussion,general discussion,17,7,16,0.9412
016480,1999,Announcement: Nakamura index,General scholarly discussion,general discussion,17,7,16,0.9412
022744,2000,Ancient Indians and the science of flying,Texts and philology,general discussion,17,7,16,0.9412
043153,2016,Yama/niyama in PÄ Å›upata and Yoga,General scholarly discussion,general discussion,17,7,16,0.9412
047590,2018,Date of the Tolkappiyam,General scholarly discussion,general discussion,17,7,16,0.9412
014656,1998,The Aryans (again); 19th century discourse.,General scholarly discussion,general discussion,17,6,15,0.8824
016435,1999,uraga and AlavAy,General scholarly discussion,general discussion,17,6,16,0.9412
040918,2015,Tukaram and the name Tuka,General scholarly discussion,general discussion,17,6,16,0.9412
052755,2020,Metre of gopī-gītam,General scholarly discussion,general discussion,17,5,16,0.9412
046624,2017,dhanvantari,General scholarly discussion,general discussion,17,4,16,0.9412
061392,2025,Mahakavi Kalidas Samskritavrati Rashtriya Puraskar,General scholarly discussion,general discussion,16,16,15,0.9375
044320,2016,crossing oceans?,General scholarly discussion,general discussion,16,15,15,0.9375
021120,2000,cooking dogs,General scholarly discussion,general discussion,16,12,15,0.9375
021262,2000,The caraNavyUha,General scholarly discussion,general discussion,16,12,14,0.875
045664,2017,"Renou, Écoles",General scholarly discussion,general discussion,16,12,15,0.9375
048275,2018,goṣṭhī,General scholarly discussion,general discussion,16,12,15,0.9375
054749,2021,Help with a simile,General scholarly discussion,identification/help request,16,12,15,0.9375
057622,2023,the word 'sesame' and the use of sesame oil,General scholarly discussion,general discussion,16,12,15,0.9375
013170,1998,double accusative (was Re: passive of causatives),General scholarly discussion,general discussion,16,11,15,0.9375
029102,2005,body in discussions of the soul,General scholarly discussion,general discussion,16,11,15,0.9375
039336,2014,Hitler and MLBD,General scholarly discussion,general discussion,16,11,15,0.9375
042744,2016,Against the petition against Prof. Pollock,General scholarly discussion,general discussion,16,11,15,0.9375
050636,2019,EasyUnicode for a Windows computer?,General scholarly discussion,general discussion,16,11,15,0.9375
054234,2021,Professor-researcher recruitment campaign EPHE,General scholarly discussion,general discussion,16,11,15,0.9375
011834,1998,human sacrifice (allusion to Abraham),General scholarly discussion,general discussion,16,10,14,0.875
023052,2000,"Buddhists and others, wasRe: RAJARAM EPISODE",General scholarly discussion,general discussion,16,10,15,0.9375
031664,2008,Mahabhasya now available in Intratext version,General scholarly discussion,general discussion,16,10,15,0.9375
031877,2008,Kyoto-Harvard transliteration,Digital resources and tools,digital resource/tool,16,10,15,0.9375
051511,2020,Texts about translators and translation?,Texts and philology,philological discussion,16,10,15,0.9375
014321,1998,SV: Is the Aryan Invasion a Myth?,General scholarly discussion,general discussion,16,9,15,0.9375
030222,2006,The Buddha and the Upanishads,General scholarly discussion,general discussion,16,9,15,0.9375
045568,2017,Buddhavacanam,General scholarly discussion,general discussion,16,9,16,1.0
051253,2019,Vopadeva's Place of Origin,General scholarly discussion,general discussion,16,9,16,1.0
022850,2000,South Asia conference workshop -- Navigating between the oases of the Internet: SARAI and beyond,General scholarly discussion,general discussion,16,8,14,0.875
023641,2000,iron,General scholarly discussion,general discussion,16,8,15,0.9375
025696,2001,National Identity,Texts and philology,general discussion,16,8,14,0.875
032911,2009,Bibliography ?,General scholarly discussion,general discussion,16,8,15,0.9375
046385,2017,sex and gender,General scholarly discussion,general discussion,16,8,15,0.9375
051984,2020,more distraction,General scholarly discussion,general discussion,16,8,15,0.9375
006284,1996,Hindi etc.,General scholarly discussion,general discussion,16,7,14,0.875
041329,2015,politics of ICHR,General scholarly discussion,debate/controversy,16,7,15,0.9375
057270,2023,New Publication on Logical Thought in India,History and culture,announcement/event,16,7,15,0.9375
015247,1999,Early Giithaa sculptures,General scholarly discussion,general discussion,16,6,14,0.875
045766,2017,Font?,Digital resources and tools,digital resource/tool,16,6,15,0.9375
057367,2023,Devanagari v and b in manuscripts from Kashmir,General scholarly discussion,general discussion,16,6,16,1.0
059572,2024,tapasya,General scholarly discussion,general discussion,16,6,15,0.9375
034145,2010,trivalI in compounds,General scholarly discussion,general discussion,16,5,15,0.9375
048208,2018,Continuing my Krishna verses,General scholarly discussion,general discussion,16,4,15,0.9375
022037,2000,no,General scholarly discussion,general discussion,15,15,14,0.9333
001939,1995,"voting ""YES"" for a moderated list",General scholarly discussion,general discussion,15,14,13,0.8667
004607,1996,Siri Boovalaya..,General scholarly discussion,general discussion,15,14,14,0.9333
036432,2012,Manuscript copies of printed books,Manuscripts and epigraphy,philological discussion,15,14,13,0.8667
025884,2001,is the Gita dishonest?,Texts and philology,philological discussion,15,13,13,0.8667
034840,2010,Enquiry with regard to colour symbolism in Hindu Traditions,General scholarly discussion,general discussion,15,13,14,0.9333
043414,2016,suicide as a result of love,General scholarly discussion,general discussion,15,13,14,0.9333
061137,2025,AI hallucinations,General scholarly discussion,general discussion,15,13,14,0.9333
037857,2013,Sanskrit syntax,Grammar and linguistics,philological discussion,15,12,14,0.9333
045501,2017,less well-known Gītagovinda translations,General scholarly discussion,general discussion,15,12,14,0.9333
052514,2020,kośa or koṣa?,General scholarly discussion,general discussion,15,12,14,0.9333
059436,2024,On-line sites for sanskrit devanagari/transliteration conversion,General scholarly discussion,general discussion,15,12,14,0.9333
004480,1996,Suggestion on what computer to buy,General scholarly discussion,general discussion,15,11,13,0.8667
033761,2009,underwater hell or otherworld,General scholarly discussion,general discussion,15,11,14,0.9333
052261,2020,sanskrit and computers?,General scholarly discussion,general discussion,15,11,14,0.9333
011604,1998,"The horse argument, part 1",General scholarly discussion,general discussion,15,10,14,0.9333
015203,1999,Nehru and Persian/Arabic,General scholarly discussion,general discussion,15,10,13,0.8667
016260,1999,Peacocks and Poison--one last time,General scholarly discussion,general discussion,15,10,14,0.9333
018908,1999,When did the gods become literate? Was: Are the gods literate?,General scholarly discussion,general discussion,15,10,13,0.8667
021035,2000,Tibetan and Himalayan Studies Library Post at Oxford,General scholarly discussion,general discussion,15,10,14,0.9333
033686,2009,yugas and colours,General scholarly discussion,general discussion,15,10,13,0.8667
045326,2017,paṇḍita,General scholarly discussion,general discussion,15,10,14,0.9333
051005,2019,question about a Jaina practice,Buddhism and Jainism,identification/help request,15,10,14,0.9333
058692,2024,Frits Staal on the sameness of Vedic recitation,Veda and ritual,general discussion,15,10,14,0.9333
009449,1997,The Bhagavad Gita site,General scholarly discussion,general discussion,15,9,14,0.9333
028680,2004,Devanagari,General scholarly discussion,general discussion,15,9,14,0.9333
029210,2005,Etymology of honorific particle jI,General scholarly discussion,philological discussion,15,9,13,0.8667
032986,2009,Zeitschriften der DMG digital,Digital resources and tools,digital resource/tool,15,9,14,0.9333
045347,2017,Query,General scholarly discussion,identification/help request,15,9,14,0.9333
053928,2021,Aṅgula,General scholarly discussion,general discussion,15,9,14,0.9333
054319,2021,archeological puzzle,General scholarly discussion,general discussion,15,9,14,0.9333
022298,2000,Vasudhaiva Kutumbakam,General scholarly discussion,general discussion,15,8,13,0.8667
032423,2009,Gita,Texts and philology,general discussion,15,8,14,0.9333
033149,2009,Akota bronzes--a few pages please!,General scholarly discussion,general discussion,15,8,14,0.9333
042605,2016,dna and castes,General scholarly discussion,general discussion,15,8,14,0.9333
053267,2020,sources on markers of girls' transition to adulthood,General scholarly discussion,general discussion,15,8,14,0.9333
061152,2025,"The meaning of ""bhāvanādharmaḥ""",General scholarly discussion,philological discussion,15,8,14,0.9333
010269,1998,Help with a sentence?,General scholarly discussion,general discussion,15,7,14,0.9333
014033,1998,"I-I metrics (was SV: method of dating RV, III)",General scholarly discussion,general discussion,15,7,14,0.9333
017618,1999,Aurobindo about Advaita,General scholarly discussion,general discussion,15,7,14,0.9333
019656,2000,Marriage between cousins,General scholarly discussion,general discussion,15,7,14,0.9333
022012,2000,The date of Sankara,General scholarly discussion,general discussion,15,7,14,0.9333
025374,2001,"Khojki & Hindus/ India Gandhi's ""minority demonisation""",General scholarly discussion,general discussion,15,7,14,0.9333
013890,1998,Mitanni problem],General scholarly discussion,general discussion,15,6,14,0.9333
014340,1998,Epic DAIVAM,General scholarly discussion,general discussion,15,6,13,0.8667
057390,2023,Unicode font for modern Tamil,Digital resources and tools,digital resource/tool,15,6,14,0.9333
057860,2023,Gita moral philosophy,Texts and philology,general discussion,15,6,14,0.9333
061085,2025,Aśvaghoṣa,General scholarly discussion,general discussion,15,6,14,0.9333
008718,1997,Tamil Self-study Books,General scholarly discussion,general discussion,15,5,13,0.8667
015985,1999,Funayama,General scholarly discussion,general discussion,15,5,14,0.9333
016799,1999,Sad news,General scholarly discussion,general discussion,15,5,14,0.9333
038517,2013,Patañjali's syntax,Grammar and linguistics,philological discussion,15,5,14,0.9333
048942,2018,Correction and updates of Nirnay Sagar Fonts,General scholarly discussion,general discussion,15,5,14,0.9333
049836,2019,Sciences and Tantra,Texts and philology,general discussion,15,5,14,0.9333
050731,2019,Tamil proverb?,General scholarly discussion,general discussion,15,5,14,0.9333
022439,2000,etymology of the word devalaka,General scholarly discussion,general discussion,15,3,14,0.9333
026153,2001,"""Ven. Tantra"" a group",General scholarly discussion,general discussion,14,14,13,0.9286
059164,2024,Prof. Madhav Deshpande Festschrift,General scholarly discussion,general discussion,14,14,13,0.9286
024314,2000,Musical trees and rivers?,General scholarly discussion,general discussion,14,12,13,0.9286
030005,2006,Critical Edition of Bhagavata Purana,Texts and philology,philological discussion,14,12,12,0.8571
034326,2010,critiques of sacrifice,General scholarly discussion,general discussion,14,12,12,0.8571
