presentation_id,event_id,year,series,title,l1,l1_conf,l2,l2_conf,l3,l3_conf,l4,l4_conf
PRES_8f6ad883,E2014,2014,Zograf Readings,"Спхота, джати, пашьянти и пратибха в «Вакьяпадии» — к проблеме разграничения терминов",,0.0,,0.0,,0.0,methodological,1.0
PRES_d1dec2d6,E2014,2014,Zograf Readings,«Стотра-ратна» Ямуны: философия vis-à-vis поэзия,philosophy,0.85,,0.0,,0.0,fundamental,0.0
PRES_22a8b7b0,E2014,2014,Zograf Readings,Южноиндийские божества: некоторые аспекты гендерных взаимоотношений,religion,1.0,,0.0,,0.0,fundamental,0.0
PRES_fc7a4051,E2014,2014,Zograf Readings,Животный мир пословиц и поговорок хинди,linguistics,1.0,modern,1.0,,0.0,fundamental,0.0
PRES_38f8dfbb,E2014,2014,Zograf Readings,Традиционная классификация санскритских стихотворных размеров,linguistics,1.0,,0.0,,0.0,fundamental,0.0
PRES_79ef12eb,E2014,2014,Zograf Readings,«Лирическая героиня» Миры Баи,,0.0,,0.0,,0.0,fundamental,0.0
PRES_9a0fe8e4,E2014,2014,Zograf Readings,Форма смыслового глагола в модальных конструкциях возможности/способности в хинди,linguistics,1.0,modern,1.0,,0.0,fundamental,0.0
PRES_ff864906,E2014,2014,Zograf Readings,Феномен Рамакришны Парамахамсы и формирование неоиндуизма в Бенгалии XIX века,linguistics,0.85,colonial,0.85,,0.0,fundamental,0.0
PRES_473bfef5,E2014,2014,Zograf Readings,Религия как инструмент внутренней политики Индии,,0.0,,0.0,,0.0,fundamental,0.0
PRES_d69d050b,E2014,2014,Zograf Readings,Гимн-падигам как основная форма поэзии тамильских шиваитов,literature,0.85,,0.0,,0.0,fundamental,0.0
PRES_2d9cf481,E2014,2014,Zograf Readings,Значение творчества Тирумулара для формирования изобразительного канона Шивы Натараджи в Чидамбараме,,0.0,,0.0,,0.0,fundamental,0.0
PRES_9cdb71b7,E2014,2014,Zograf Readings,К реконструкции ритуальной семантики дравидского kāvaṭi,religion,1.0,,0.0,,0.0,fundamental,0.0
PRES_2ab964ce,E2014,2014,Zograf Readings,Древние южноазиатско-африканские связи (по данным фольклора и мифологии),literature,0.85,,0.0,,0.0,fundamental,0.0
PRES_f9eac97d,E2014,2014,Zograf Readings,Концепция «марьяда» в непальских надписях,,0.0,,0.0,,0.0,fundamental,0.0
PRES_bd52cd90,E2014,2014,Zograf Readings,Хити/дхара — «неиссякаемый источник»: Иконография и функции (по материалам Непала),history,0.85,,0.0,artefact,1.0,fundamental,0.0
PRES_11dedb1f,E2014,2014,Zograf Readings,Неварский «повествовательный свиток» на темы «Лалитавистары»: «одомашнивание» классической буддийской сутры,literature,0.85,,0.0,,0.0,fundamental,0.0
PRES_6f36452a,E2014,2014,Zograf Readings,Брахманы намбудири: некоторые особенности традиции передачи ведийских текстов,religion,1.0,vedic,1.0,text,1.0,fundamental,0.0
PRES_b1cf1496,E2014,2014,Zograf Readings,Грамматика Панини и механизм кодирования ведийского текста,linguistics,1.0,vedic,0.85,text,1.0,fundamental,0.0
PRES_42dff96e,E2014,2014,Zograf Readings,В деревне Ампития (Шри Ланка) через 100 лет после Людмилы Мерварт,history,1.0,colonial,1.0,,0.0,fundamental,0.0
PRES_8e5cf89c,E2014,2014,Zograf Readings,О стереотипизации адиваси в популярной культуре Индии,ethnography,1.0,,0.0,,0.0,fundamental,0.0
PRES_98e6dcdc,E2014,2014,Zograf Readings,Община парсов в мультикультурном Бомбее (по произведениям Рохинтона Мистри),,0.0,modern,1.0,,0.0,fundamental,0.0
PRES_2eec136d,E2014,2014,Zograf Readings,Духи умерших в представлениях и обрядовой жизни веддов Шри Ланки,,0.0,,0.0,,0.0,fundamental,0.0
PRES_170689d0,E2014,2014,Zograf Readings,"Одержимость, служение и лицедейство. Традиции Bhoota-kolam и Theyyam Тулунаду",,0.0,,0.0,,0.0,fundamental,0.0
PRES_347397b5,E2014,2014,Zograf Readings,", Dr. Prof., Head of the department for Indian Philology and Religion, Cotman University (Panama). Nâgârjuna - tetraktus & catuskotis - Pythagorean sources of Buddhism",,0.0,,0.0,,0.0,fundamental,0.0
PRES_47afe338,E2018,2018,Zograf Readings,101 синоним воды в ведийском словаре «Нигханту»,religion,1.0,vedic,1.0,,0.0,fundamental,0.0
PRES_355a0f54,E2018,2018,Zograf Readings,Мантра и сутра как форма построения ведийских текстов,religion,1.0,vedic,1.0,text,1.0,fundamental,0.0
PRES_ebd20d36,E2018,2018,Zograf Readings,От демонической к человеческой сексуальности? Индо-иранский миф о первобытном инцесте Ями и Ямы и его индоевропейские корни,religion,1.0,,0.0,,0.0,fundamental,0.0
PRES_4f7c7130,E2018,2018,Zograf Readings,Женские образы древнеиндийского эпоса и позднейшего фольклора на фоне норм дхармашастры,literature,1.0,classical,1.0,,0.0,fundamental,0.0
PRES_3d322c48,E2018,2018,Zograf Readings,Оговорка как композиционный прием в санскритской драме,linguistics,1.0,,0.0,,0.0,fundamental,0.0
PRES_d055381a,E2018,2018,Zograf Readings,Индийские истоки тибетской историографии буддизма,tibetology,1.0,,0.0,,0.0,fundamental,0.0
PRES_ca58bb2a,E2018,2018,Zograf Readings,"Будда Дипанкара, идущий по дороге. Сюжеты пророчества в ранней буддийской литературе",literature,1.0,,0.0,,0.0,fundamental,0.0
PRES_40018c94,E2018,2018,Zograf Readings,Обучение Бодхисаттвы в «Лалитавистаре»,,0.0,,0.0,,0.0,fundamental,0.0
PRES_3d1372b9,E2018,2018,Zograf Readings,О джатакаставе как разновидности буддийского гимна,religion,1.0,,0.0,,0.0,fundamental,0.0
PRES_bc382c4b,E2018,2018,Zograf Readings,"Источники сознания, компоненты познавательного акта и учение о трех мирах в Абхидхарма-самуччае Асанги",history,1.0,,0.0,,0.0,fundamental,0.0
PRES_a932a8e8,E2018,2018,Zograf Readings,Путешествие И. П. Минаева в Непал: обстоятельства и результаты,history,1.0,,0.0,,0.0,fundamental,0.0
PRES_af12b4e1,E2018,2018,Zograf Readings,«Мысленный эксперимент» Васубандху,,0.0,,0.0,,0.0,fundamental,0.0
PRES_f996fe9d,E2018,2018,Zograf Readings,«Функциональный подход» в «Вакьяпадии» и артхакрия в философии Дхармакирти,philosophy,0.85,,0.0,,0.0,methodological,1.0
PRES_b42464b8,E2018,2018,Zograf Readings,"Содержательное обоснование  порядка в перечне прамей  (Ньяя-сутра, Ньяя-бхашья)",philosophy,1.0,,0.0,,0.0,fundamental,0.0
PRES_1df62a8d,E2018,2018,Zograf Readings,Роль мифов о творении мира в индийской философии,philosophy,1.0,,0.0,,0.0,fundamental,0.0
PRES_4d2f52dd,E2018,2018,Zograf Readings,Вьявахара как универсум установления достоверности знания в индийской эпистемологии и логике (праманаваде),philosophy,1.0,,0.0,,0.0,fundamental,0.0
PRES_c09885b3,E2018,2018,Zograf Readings,Концепция причинности в текстах «Абхидхамма-питаки»,,0.0,,0.0,text,1.0,fundamental,0.0
PRES_a7394fc0,E2018,2018,Zograf Readings,Индуистская тантрическая телеология,religion,1.0,medieval,1.0,,0.0,fundamental,0.0
PRES_d2f2ba28,E2018,2018,Zograf Readings,Тантра в учении Ошо,religion,1.0,medieval,1.0,,0.0,fundamental,0.0
PRES_e2097a06,E2018,2018,Zograf Readings,Учение д-ра Маханамбраты Брахмачари как квинтэссенция идей бенгальского ренессанса и его влияние на Томаса Мертона,linguistics,1.0,modern,1.0,,0.0,fundamental,0.0
PRES_66543577,E2018,2018,Zograf Readings,История индийской философии глазами Свами Вивекананды: опыт реконструкции,philosophy,0.85,,0.0,,0.0,fundamental,0.0
PRES_7a501c8c,E2018,2018,Zograf Readings,Сравнительный анализ образов сакрального в тамильских храмовых мифах и в сказах П. П. Бажова,religion,1.0,,0.0,artefact,1.0,fundamental,0.0
PRES_95da6f47,E2018,2018,Zograf Readings,Формулы и заимствования в средневековой лирике бхакти,philosophy,0.85,medieval,1.0,,0.0,fundamental,0.0
PRES_d38fd8cc,E2018,2018,Zograf Readings,«Чариягити» и Тагор,literature,1.0,modern,1.0,,0.0,fundamental,0.0
PRES_8287c5bd,E2018,2018,Zograf Readings,Родство по крови и родство по духу: М. К. Ганди о мотивах отказа Арджуны от сражения,literature,1.0,,0.0,,0.0,fundamental,0.0
PRES_b1e75075,E2018,2018,Zograf Readings,Семантика терминологии родства в малых дравидийских языках: когнитивные аспекты,linguistics,1.0,,0.0,,0.0,fundamental,0.0
PRES_e0927b20,E2018,2018,Zograf Readings,Борьба за собственный язык в Ладакхе (на материале полевых исследований),linguistics,1.0,,0.0,fieldwork,1.0,fundamental,0.0
PRES_9bf12d4b,E2018,2018,Zograf Readings,Два новых сборника «индийских текстов» Далджита Награ,,0.0,,0.0,text,1.0,fundamental,0.0
