presentation_id,year,series,title,meso_codes,proposed_meso,source,confidence
PRES_a873570c30,2010,Zograf Readings,Потенциальное и актуальное в буддийском учении о восприятии,buddhist_studies,,deepseek,0.9
PRES_d01c9d783a,2010,Zograf Readings,Значение и функции ритуала Пангху у племени ратхва,ethnography_performance,,deepseek,0.9
PRES_d49c9ef5f0,2010,Zograf Readings,Проблема уникальности природы человеческой души в философской системе Ямуначарьи,philosophy_epistemology,,deepseek,0.9
PRES_e04db7cf0d,2010,Zograf Readings,«Археология» раннебуддийского доктринального текста на примере главы о буддхакшетрах («полях Будд») из Махавасту,buddhist_studies,,deepseek,0.9
PRES_f118abdc31,2010,Zograf Readings,Дискуссия о четырех блаженствах: об одной стратегии для интерпретации истинной природы реальности в посвящении Хеваджра-тантры,buddhist_studies,,deepseek,0.9
PRES_f7c2f21e54,2010,Zograf Readings,Концепция игры в индийской традиции (кридаяника в «Натьяшастре»),philosophy_epistemology,,deepseek_strict_scale_audit,0.9
PRES_e9a0b599c0,2010,Zograf Readings,Царица в дворцовом парке,,,deepseek,0.7
PRES_fbd84f6b96,2010,Zograf Readings,Язык богини Кали. Я.В. Васильков. Эпические герои и боги (в «Махабхарате» и не только),epic_ramayana_mahabharata,,deepseek,0.8
PRES_080e848a5a,2010,Roerich Readings,Скифские слова в Авесте,etymology,,deepseek,0.8
PRES_0c60ccad75,2010,Roerich Readings,Новое о Герасиме Лебедеве,colonial_encounters,,deepseek,0.9
PRES_2e725b44b8,2010,Roerich Readings,Сцены приема гостя в древней махакавье,literary_studies,,deepseek,0.9
PRES_32d7da4752,2010,Roerich Readings,Восприятие и телесность в буддизме и в современных когнитивных концепциях «отелесненного ума» (embodied mind),buddhist_studies,,deepseek_strict_scale_audit,0.9
PRES_3edd502801,2010,Roerich Readings,К пониманию термина buddha в южнобуддийской традиции,buddhist_studies,,deepseek,0.9
PRES_3f0b9488ec,2010,Roerich Readings,"Обозначение пространства, мер и чисел в трактатах по строительству из пуран",,architecture_purana,deepseek,0.8
PRES_4370a58a1d,2010,Roerich Readings,Археология раннебуддийского доктринального текста на примере текста о буддхакшетрах из «Махавасту»,buddhist_studies,,deepseek,0.9
PRES_4b0c3f7190,2010,Roerich Readings,Чему учили люди дасью? (по материалам ранних ведийских текстов),vedic_studies,,deepseek,0.9
PRES_4b995fc30a,2010,Roerich Readings,Место и значение хронологии и генеалогии в санскритских текстах,sanskrit_grammar_panini,,deepseek_strict_scale_audit,0.9
PRES_4d8a99c131,2010,Roerich Readings,Царские наложницы в санскритских и античных источниках,comparative_analysis,,deepseek,0.8
PRES_4f8af0d986,2010,Roerich Readings,«Саттрия: опыт создания классического танца в современном Ассаме»,assam,,deepseek,0.9
PRES_50a29145a7,2010,Roerich Readings,Традиции веротерпимости и универсализма в древней и средневековой Индии,,,deepseek_strict_scale_audit,0.9
PRES_54207a1735,2010,Roerich Readings,«Казаклык как социальное явление»,,,deepseek,0.6
PRES_58b20ea2d8,2010,Roerich Readings,(Великобритания). Сюжеты религиозного обращения в палийской и средневековой ирландской литературе. Нарративная традиция,comparative_analysis,,deepseek,0.8
PRES_8b7b0bd5f3,2010,Roerich Readings,К вопросу о символике горы Мэру,cosmology,,deepseek,0.8
PRES_93f67f4d24,2010,Roerich Readings,Обет и культ jakkha-ja в Каче,buddhist_studies,,deepseek,0.8
PRES_96ae1b26ae,2010,Roerich Readings,Отражение оппозиции «свой – чужой» в традиционных представлениях о землепользовании кочевников Центральной Азии,china_mongolia_inner_asia,,deepseek_strict_scale_audit,0.9
PRES_a3fc81f164,2010,Roerich Readings,Ю.Н. Рерих: монография «Тибетская живопись»,roerich_studies|tibetology_himalaya,,deepseek,0.9
PRES_a4b8fa4547,2010,Roerich Readings,Прием почетного гостя-атитхи в санскритской текстовой традиции (по дхармасутре Апастамбы),ritual_studies,,deepseek,0.9
PRES_a775399ae0,2010,Roerich Readings,Рерихи во внутренней Монголии в 1935 г,roerich_studies|china_mongolia_inner_asia,,deepseek,0.9
PRES_b65c83f7a3,2010,Roerich Readings,Несколько индийских слов в передаче античных авторов,etymology,,deepseek,0.8
PRES_c02c773749,2010,Roerich Readings,(Киев). Композиционные особенности намтара «12 деяний Будды Шакьямуни» в тибетской традиции (тангки житийной серии музеев Украины),tibetology_himalaya|museum_collections,,deepseek,0.9
PRES_c3f9d9861b,2010,Roerich Readings,Дарды и страна дардов  в «Раджатарангини» Калханы,himalaya,,deepseek,0.8
PRES_c4f67633f5,2010,Roerich Readings,Кто говорит? Толкование источника речи в некоторых индуистских тантрах,philosophy_epistemology,,deepseek,0.8
PRES_e290493a42,2010,Roerich Readings,Ситуация ухода героя в классической тамильской поэзии,dravidology_south_india,,deepseek,0.8
PRES_e90c15b88c,2010,Roerich Readings,Образ дакини в Японии,buddhist_studies,,deepseek,0.8
PRES_e9f41a40c8,2010,Roerich Readings,Проблема сновидения и «ошибочные действия» в натаке Бхасы «Свапнавасавадатта»,literary_studies,,deepseek,0.9
PRES_ea0097faa8,2010,Roerich Readings,Китайские переводы Лалитавистары как источник по истории текста,translation_reception|buddhist_studies,,deepseek,0.85
PRES_eda7195a4d,2010,Roerich Readings,Непал: от конфессионального компромисса до секуляризма (Некоторые штрихи истории духовной культуры),nepal_newar_kathmandu,,deepseek_strict_scale_audit,0.9
PRES_fca193c4c1,2010,Roerich Readings,Философское приложение шикши в кашмирском шиваизме,philosophy_epistemology,,deepseek,0.85
PRES_fe7f9d9625,2010,Roerich Readings,Юрий Николаевич Рерих — исследователь тибетского языка,tibetology_himalaya|history_of_indology,,deepseek,0.9
PRES_0b727f138c,2011,Zograf Readings,Словесные фигуры и принцип «непрямого высказывания» (вакрокти) в средневековой поэтике,literary_studies,,deepseek,0.85
